AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ,Task ID,Trial ID,Description
-0.103,-1.194,0.132,16.2147114,-7.2765666,9.167328,74.49026958,-1.12299768,-21.81824064,20,3,Forward fall when trying to sit down
-0.115,-1.251,0.147,5.2712136,-8.7089616,1.5469866,74.54756538,-1.15737516,-21.89272518,20,3,Forward fall when trying to sit down
-0.152,-1.288,0.157,-2.3491278,4.3544808,-6.8182002,74.55329496,-1.09434978,-21.86980686,20,3,Forward fall when trying to sit down
-0.186,-1.346,0.023,-3.9534102,29.793816,-9.7975818,74.50172874,-0.92819196,-21.61197576,20,3,Forward fall when trying to sit down
-0.243,-1.511,-0.238,-17.9335854,46.5241896,-6.6463128,74.30692302,-0.75630456,-21.18225726,20,3,Forward fall when trying to sit down
-0.177,-1.349,-0.209,-64.3431834,54.2591226,-3.8961144,73.64229174,-0.59014674,-20.67805422,20,3,Forward fall when trying to sit down
-0.007,-1.086,-0.659,-105.8253426,39.0184398,-5.2712136,72.55940112,-0.45263682,-20.32854984,20,3,Forward fall when trying to sit down
0.135,-0.828,-0.76,-117.6855732,27.4446882,-7.448454,71.34473016,-0.30939732,-20.10509622,20,3,Forward fall when trying to sit down
0.234,-0.733,-0.794,-123.758928,27.3873924,-11.2872726,70.08422256,-0.13178034,-19.89310176,20,3,Forward fall when trying to sit down
0.259,-0.626,-0.844,-130.4625366,28.5906042,-14.6677248,68.75496,0.07448454,-19.68683688,20,3,Forward fall when trying to sit down
0.263,-0.522,-0.79,-136.7077788,19.2513888,-17.761698,67.36267206,0.286479,-19.58370444,20,3,Forward fall when trying to sit down
0.254,-0.468,-0.777,-142.0362882,6.7036086,-18.2773602,65.9188179,0.46409598,-19.60662276,20,3,Forward fall when trying to sit down
0.22,-0.437,-0.734,-141.0049638,3.8388186,-11.8602306,64.46350458,0.57868758,-19.62954108,20,3,Forward fall when trying to sit down
0.142,-0.426,-0.702,-137.4526242,2.4637194,-3.724227,63.07121664,0.60733548,-19.63527066,20,3,Forward fall when trying to sit down
0.026,-0.585,-0.536,-129.9468744,-0.4010706,-0.9740286,61.74768366,0.59587632,-19.6524594,20,3,Forward fall when trying to sit down
0.019,-0.739,-0.378,-134.1867636,-2.7501984,-2.9220858,60.3897732,0.59014674,-19.69829604,20,3,Forward fall when trying to sit down
0.048,-0.785,-0.369,-147.4220934,-5.9587632,-5.6722842,58.89435282,0.59587632,-19.78996932,20,3,Forward fall when trying to sit down
0.067,-0.788,-0.373,-159.2250282,-4.870143,-7.6203414,57.27861126,0.61879464,-19.8816426,20,3,Forward fall when trying to sit down
0.058,-0.736,-0.407,-172.8041328,-3.0939732,-9.7975818,55.52535978,0.6589017,-19.9675863,20,3,Forward fall when trying to sit down
0.066,-0.619,-0.437,-181.2266154,2.0626488,-13.6936962,53.6861646,0.75630456,-20.03634126,20,3,Forward fall when trying to sit down
0.082,-0.45,-0.543,-186.1540542,4.870143,-19.194093,51.78967362,0.91100322,-20.12228496,20,3,Forward fall when trying to sit down
0.074,-0.299,-0.585,-182.5444188,1.145916,-24.5798982,49.93901928,1.08289062,-20.27125404,20,3,Forward fall when trying to sit down
0.127,-0.235,-0.545,-182.6017146,-1.8334656,-25.0955604,48.0711762,1.24331886,-20.46033018,20,3,Forward fall when trying to sit down
0.188,-0.212,-0.567,-188.1594072,-2.9793816,-18.8503182,46.15749648,1.33499214,-20.61502884,20,3,Forward fall when trying to sit down
0.185,-0.276,-0.619,-197.0402562,-5.5003968,-10.6570188,44.15214348,1.3464513,-20.72962044,20,3,Forward fall when trying to sit down
0.153,-0.269,-0.799,-203.7438648,-4.1825934,-6.1306506,42.0837651,1.32926256,-20.80983456,20,3,Forward fall when trying to sit down
0.085,-0.339,-0.803,-199.2174966,-1.7761698,-7.734933,40.06122336,1.34072172,-20.8843191,20,3,Forward fall when trying to sit down
0.031,-0.461,-0.69,-205.5773304,-4.6982556,-11.9748222,37.97565624,1.35218088,-21.00464028,20,3,Forward fall when trying to sit down
0.032,-0.565,-0.585,-224.599536,-11.0580894,-14.8396122,35.68955382,1.32353298,-21.19371642,20,3,Forward fall when trying to sit down
0.057,-0.555,-0.628,-243.50715,-19.5951636,-17.3606274,33.21437526,1.2318597,-21.45154752,20,3,Forward fall when trying to sit down
0.096,-0.606,-0.644,-256.2841134,-28.2468294,-17.761698,30.61314594,1.05424272,-21.74948568,20,3,Forward fall when trying to sit down
0.057,-0.68,-0.679,-275.01984,-37.4714532,-14.5531332,27.82284048,0.76776372,-22.06461258,20,3,Forward fall when trying to sit down
0.024,-0.806,-0.692,-290.5470018,-44.7480198,-10.4851314,24.88356594,0.38388186,-22.35682116,20,3,Forward fall when trying to sit down
-0.058,-0.986,-0.912,-313.1788428,-49.3889796,-10.1986524,21.70937862,-0.0572958,-22.64902974,20,3,Forward fall when trying to sit down
-0.367,-1.051,-1.259,-322.288875,-55.9207008,-12.5477802,18.4492476,-0.56722842,-22.95842706,20,3,Forward fall when trying to sit down
-0.208,-0.85,-1.446,-332.31564,-52.9413192,-16.1574156,15.08598414,-1.06570188,-23.2620948,20,3,Forward fall when trying to sit down
-0.048,-0.379,-1.757,-352.655649,-49.0452048,-14.896908,11.52218538,-1.54125702,-23.51419632,20,3,Forward fall when trying to sit down
0.262,0.362,-2.01,-366.9223032,-34.37748,2.5210152,7.79795838,-1.92513888,-23.53138506,20,3,Forward fall when trying to sit down
0.136,1.085,-2.162,-357.812271,-15.4125702,26.6998428,4.16540466,-2.1485925,-23.2620948,20,3,Forward fall when trying to sit down
0.285,1.303,-2.618,-299.4278508,-16.615782,31.0543236,1.1172681,-2.36058696,-22.94123832,20,3,Forward fall when trying to sit down
0.182,1.585,-3.227,-229.5842706,-29.220858,18.5638392,-1.21467096,-2.67571386,-22.7464326,20,3,Forward fall when trying to sit down
-0.015,2.281,-3.765,-184.8935466,-34.4920716,5.7868758,-3.08824362,-3.0366774,-22.67194806,20,3,Forward fall when trying to sit down
-0.235,2.899,-3.996,-130.634424,-43.3729206,-5.3285094,-4.40604702,-3.48358464,-22.69486638,20,3,Forward fall when trying to sit down
-0.07,-0.927,-0.3,-2.1772404,6.1306506,-2.3491278,60.20642664,-1.24331886,-26.66546532,20,4,Forward fall when trying to sit down
-0.069,-0.914,-0.28,-1.3178034,7.5057498,-1.8907614,60.1892379,-1.19175264,-26.60816952,20,4,Forward fall when trying to sit down
-0.062,-0.91,-0.301,1.2032118,8.021412,-1.8334656,60.20069706,-1.14018642,-26.54514414,20,4,Forward fall when trying to sit down
-0.058,-0.945,-0.356,0.4010706,6.875496,-1.9480572,60.20069706,-1.0886202,-26.49357792,20,4,Forward fall when trying to sit down
-0.06,-0.977,-0.377,-1.2605076,6.2452422,-2.291832,60.2465337,-1.0599723,-26.44774128,20,4,Forward fall when trying to sit down
-0.066,-1.014,-0.398,-2.5210152,6.016059,-2.4637194,60.2178858,-1.00840608,-26.40763422,20,4,Forward fall when trying to sit down
-0.073,-1.037,-0.389,-4.870143,5.443101,-2.1772404,60.16631958,-0.96256944,-26.37325674,20,4,Forward fall when trying to sit down
-0.059,-1.031,-0.381,-6.1879464,5.156622,-1.9480572,60.1032942,-0.92246238,-26.33887926,20,4,Forward fall when trying to sit down
-0.017,-1.023,-0.417,-8.6516658,4.297185,-1.8907614,60.01162092,-0.8880849,-26.31023136,20,4,Forward fall when trying to sit down
0.01,-0.994,-0.362,-9.9694692,3.3804522,-2.3491278,59.96578428,-0.84224826,-26.2987722,20,4,Forward fall when trying to sit down
0.011,-0.93,-0.348,-7.6776372,3.8961144,-2.86479,59.88557016,-0.79641162,-26.27585388,20,4,Forward fall when trying to sit down
-0.032,-0.905,-0.313,-3.0939732,3.8388186,-2.9793816,59.85119268,-0.75630456,-26.25866514,20,4,Forward fall when trying to sit down
-0.072,-0.915,-0.262,-0.2291832,4.7555514,-3.2658606,59.85119268,-0.70473834,-26.23574682,20,4,Forward fall when trying to sit down
-0.09,-0.925,-0.219,1.432395,5.6149884,-3.2658606,59.86265184,-0.64744254,-26.20136934,20,4,Forward fall when trying to sit down
-0.081,-0.929,-0.16,5.156622,6.7036086,-2.9220858,60.01162092,-0.60733548,-26.1555327,20,4,Forward fall when trying to sit down
-0.061,-0.924,-0.127,7.6776372,7.2192708,-1.9480572,60.08610546,-0.55576926,-26.0982369,20,4,Forward fall when trying to sit down
-0.048,-0.933,-0.124,11.172681,8.0787078,-0.8021412,60.20069706,-0.50993262,-26.02948194,20,4,Forward fall when trying to sit down
-0.05,-0.932,-0.106,14.0947668,8.7662574,-0.3437748,60.33820698,-0.46409598,-25.9549974,20,4,Forward fall when trying to sit down
-0.069,-0.914,-0.086,17.761698,10.026765,-0.2291832,60.52155354,-0.41252976,-25.8690537,20,4,Forward fall when trying to sit down
-0.076,-0.878,-0.059,23.3193906,10.9434978,-0.5156622,60.79657338,-0.36669312,-25.77165084,20,4,Forward fall when trying to sit down
-0.067,-0.9,-0.11,24.6944898,12.5477802,-0.8021412,61.0486749,-0.29793816,-25.66278882,20,4,Forward fall when trying to sit down
-0.057,-0.913,-0.117,22.5745452,13.5791046,-0.4010706,61.27212852,-0.2291832,-25.54819722,20,4,Forward fall when trying to sit down
-0.063,-0.914,-0.116,23.6631654,13.178034,0.4010706,61.51277088,-0.1718874,-25.42787604,20,4,Forward fall when trying to sit down
-0.064,-0.893,-0.079,25.4393352,12.3758928,1.7761698,61.77060198,-0.12605076,-25.30755486,20,4,Forward fall when trying to sit down
-0.052,-0.843,-0.03,28.934379,10.1986524,4.1825934,62.09718804,-0.12032118,-25.19296326,20,4,Forward fall when trying to sit down
-0.041,-0.825,0,31.7418732,7.9068204,6.2452422,62.41804452,-0.13750992,-25.08983082,20,4,Forward fall when trying to sit down
-0.026,-0.806,0.003,35.809875,9.2819196,7.1046792,62.77900806,-0.16042824,-24.97523922,20,4,Forward fall when trying to sit down
-0.058,-0.784,0.047,44.1750618,8.6516658,8.0787078,63.23164488,-0.18907614,-24.85491804,20,4,Forward fall when trying to sit down
-0.09,-0.782,0.056,46.0085274,8.1360036,8.59437,63.69574086,-0.22345362,-24.74605602,20,4,Forward fall when trying to sit down
-0.119,-0.787,0.073,45.4928652,9.1100322,7.734933,64.18848474,-0.26356068,-24.62000526,20,4,Forward fall when trying to sit down
-0.138,-0.755,0.142,50.420304,6.8182002,6.302538,64.69841736,-0.286479,-24.52833198,20,4,Forward fall when trying to sit down
-0.129,-0.745,0.136,50.993262,5.5576926,5.0420304,65.21407956,-0.30366774,-24.45384744,20,4,Forward fall when trying to sit down
-0.085,-0.718,0.154,44.3469492,8.021412,5.8441716,65.6609868,-0.32085648,-24.35644458,20,4,Forward fall when trying to sit down
-0.039,-0.686,0.139,39.0184398,9.9694692,7.9068204,66.05632782,-0.34950438,-24.23039382,20,4,Forward fall when trying to sit down
0,-0.694,0.083,34.37748,11.3445684,9.740286,66.42875052,-0.38961144,-24.08142474,20,4,Forward fall when trying to sit down
0.019,-0.704,0.017,31.3408026,10.8289062,10.886202,66.74387742,-0.44117766,-23.93818524,20,4,Forward fall when trying to sit down
0.006,-0.709,0.021,34.8358464,7.5630456,10.4851314,67.0933818,-0.50993262,-23.82359364,20,4,Forward fall when trying to sit down
-0.014,-0.719,0.01,36.4974246,4.870143,9.167328,67.4658045,-0.572958,-23.74337952,20,4,Forward fall when trying to sit down
-0.045,-0.721,0.048,41.9405256,0.572958,7.5057498,67.88979342,-0.6302538,-23.70327246,20,4,Forward fall when trying to sit down
-0.064,-0.768,0.083,38.101707,-3.0939732,5.443101,68.30805276,-0.69327918,-23.70900204,20,4,Forward fall when trying to sit down
-0.107,-0.798,0.109,32.4867186,-1.9480572,3.2658606,68.6403684,-0.72765666,-23.71473162,20,4,Forward fall when trying to sit down
-0.135,-0.881,0.072,15.8136408,6.016059,1.145916,68.80079664,-0.7161975,-23.65170624,20,4,Forward fall when trying to sit down
-0.144,-0.899,-0.025,1.145916,9.6829902,-1.4896908,68.80652622,-0.67036086,-23.56576254,20,4,Forward fall when trying to sit down
-0.135,-0.859,-0.104,-9.6256944,9.2246238,-6.016059,68.70912336,-0.58441716,-23.50273716,20,4,Forward fall when trying to sit down
-0.101,-0.758,-0.225,-16.329303,11.745639,-9.9121734,68.53723596,-0.46409598,-23.42825262,20,4,Forward fall when trying to sit down
-0.07,-0.663,-0.352,-19.194093,16.615782,-11.2299768,68.34243024,-0.30939732,-23.3193906,20,4,Forward fall when trying to sit down
-0.043,-0.62,-0.423,-26.1841806,17.18874,-9.167328,68.07313998,-0.16615782,-23.19333984,20,4,Forward fall when trying to sit down
-0.013,-0.744,-0.515,-45.1490904,14.2093584,-6.2452422,67.609044,-0.06302538,-23.0902074,20,4,Forward fall when trying to sit down
0.06,-0.755,-0.674,-87.662574,18.7930224,-6.016059,66.71522952,0.04010706,-22.9469679,20,4,Forward fall when trying to sit down
0.135,-0.655,-0.765,-107.4869208,17.3606274,-8.7089616,65.603691,0.17761698,-22.8323763,20,4,Forward fall when trying to sit down
0.194,-0.525,-0.781,-113.9613462,15.1260912,-10.8289062,64.44631584,0.32085648,-22.7464326,20,4,Forward fall when trying to sit down
0.188,-0.519,-0.733,-116.6542488,13.1207382,-11.3445684,63.26029278,0.46409598,-22.68340722,20,4,Forward fall when trying to sit down
0.104,-0.579,-0.63,-117.9147564,16.4438946,-9.5683986,62.06281056,0.60733548,-22.59173394,20,4,Forward fall when trying to sit down
0.058,-0.613,-0.502,-119.4044472,16.5011904,-7.7922288,60.8481396,0.73338624,-22.4886015,20,4,Forward fall when trying to sit down
0.05,-0.659,-0.457,-133.499214,15.4125702,-6.8182002,59.49022914,0.84797784,-22.39692822,20,4,Forward fall when trying to sit down
0.03,-0.636,-0.487,-139.9163436,14.2666542,-8.307891,58.0692933,0.96829902,-22.32244368,20,4,Forward fall when trying to sit down
0.028,-0.678,-0.457,-141.4633302,14.896908,-12.4331886,56.63116872,1.13445684,-22.27087746,20,4,Forward fall when trying to sit down
0.017,-0.636,-0.436,-143.9270496,12.891555,-15.8136408,55.17012582,1.31207382,-22.2594183,20,4,Forward fall when trying to sit down
-0.001,-0.611,-0.415,-150.687954,12.4904844,-19.8816426,53.63459838,1.52406828,-22.27660704,20,4,Forward fall when trying to sit down
0.039,-0.553,-0.498,-162.6627762,6.6463128,-22.5745452,51.97874976,1.718874,-22.36828032,20,4,Forward fall when trying to sit down
0.131,-0.49,-0.526,-171.4290336,0,-22.9756158,50.23122786,1.87357266,-22.5172494,20,4,Forward fall when trying to sit down
0.224,-0.396,-0.658,-180.2525868,-3.8388186,-20.3973048,48.39776226,1.98243468,-22.68340722,20,4,Forward fall when trying to sit down
0.192,-0.321,-0.644,-183.8049264,-4.2398892,-18.8503182,46.52991918,2.06837838,-22.84956504,20,4,Forward fall when trying to sit down
0.135,-0.268,-0.626,-191.1387888,-1.3178034,-18.7930224,44.58186198,2.16578124,-22.99280454,20,4,Forward fall when trying to sit down
0.094,-0.286,-0.639,-202.7125404,-3.9534102,-20.2254174,42.5134836,2.25172494,-23.17042152,20,4,Forward fall when trying to sit down
0.129,-0.366,-0.721,-213.9425172,-9.9121734,-21.7151082,40.33051362,2.291832,-23.39960472,20,4,Forward fall when trying to sit down
0.179,-0.513,-0.771,-231.9333984,-13.2353298,-20.7983754,37.96992666,2.291832,-23.65170624,20,4,Forward fall when trying to sit down
0.138,-0.562,-0.848,-250.2680544,-14.0947668,-17.8762896,35.42026356,2.25172494,-23.88088944,20,4,Forward fall when trying to sit down
0.121,-0.585,-0.939,-263.1023136,-13.1207382,-17.3606274,32.7445497,2.2058883,-24.09861348,20,4,Forward fall when trying to sit down
0.079,-0.647,-1.012,-271.295613,-11.0007936,-20.626488,29.98289214,2.18296998,-24.32779668,20,4,Forward fall when trying to sit down
-0.033,-0.788,-1.085,-283.61421,-10.9434978,-24.1788276,27.09518382,2.16578124,-24.59135736,20,4,Forward fall when trying to sit down
-0.182,-0.979,-1.391,-307.105488,-11.745639,-26.8144344,23.97256272,2.13713334,-24.87783636,20,4,Forward fall when trying to sit down
-0.234,-0.874,-1.476,-310.8870108,-12.891555,-28.6479,20.80410498,2.08556712,-25.1815041,20,4,Forward fall when trying to sit down
0.019,-0.6,-1.703,-316.1582244,-18.3919518,-26.5852512,17.5898106,1.95951636,-25.48517184,20,4,Forward fall when trying to sit down
0.15,-0.298,-1.697,-341.5402638,-19.6524594,-21.6005166,14.11768512,1.79335854,-25.73154378,20,4,Forward fall when trying to sit down
0.355,0.074,-2.032,-367.839036,-14.8396122,-11.0007936,10.38199896,1.62720072,-25.85759454,20,4,Forward fall when trying to sit down
0.299,0.413,-2.066,-371.7351504,-5.3858052,-0.9740286,6.61193532,1.52979786,-25.85186496,20,4,Forward fall when trying to sit down
0.168,0.332,-1.932,-362.0521602,-0.859437,11.2872726,2.93927454,1.46677248,-25.71435504,20,4,Forward fall when trying to sit down
0.2,0.684,-2.507,-321.9451002,-0.7448454,14.1520626,-0.3151269,1.41520626,-25.54819722,20,4,Forward fall when trying to sit down
-0.089,1.744,-3.721,-247.8616308,-11.4018642,2.1772404,-2.83041252,1.27769634,-25.50809016,20,4,Forward fall when trying to sit down
0.14,2.671,-3.996,-145.1875572,-19.3086846,-15.2979786,-4.30291458,1.0599723,-25.6398705,20,4,Forward fall when trying to sit down
0.02,-0.873,-0.553,-23.8350528,-3.8961144,0.286479,47.6701056,-1.44385416,-25.22161116,20,5,Forward fall when trying to sit down
0.012,-0.866,-0.567,-24.1788276,-5.6149884,0.4010706,47.42946324,-1.4896908,-25.26171822,20,5,Forward fall when trying to sit down
-0.009,-0.853,-0.564,-23.777757,-7.448454,0,47.21746878,-1.53552744,-25.31901402,20,5,Forward fall when trying to sit down
-0.037,-0.844,-0.545,-22.9756158,-8.2505952,-0.8021412,46.982556,-1.58709366,-25.38776898,20,5,Forward fall when trying to sit down
-0.056,-0.844,-0.54,-22.1734746,-7.6776372,-1.9480572,46.75910238,-1.62720072,-25.45652394,20,5,Forward fall when trying to sit down
-0.059,-0.86,-0.527,-22.5745452,-5.9587632,-3.2658606,46.53564876,-1.64438946,-25.5252789,20,5,Forward fall when trying to sit down
-0.05,-0.844,-0.533,-23.1475032,-4.4690724,-3.724227,46.30073598,-1.65011904,-25.5825747,20,5,Forward fall when trying to sit down
-0.041,-0.84,-0.548,-22.7464326,-4.9847346,-3.8388186,46.10020068,-1.6615782,-25.65132966,20,5,Forward fall when trying to sit down
-0.026,-0.833,-0.558,-24.2361234,-4.870143,-3.4950438,45.85382874,-1.67303736,-25.70862546,20,5,Forward fall when trying to sit down
-0.019,-0.824,-0.563,-23.9496444,-5.2139178,-3.0939732,45.61318638,-1.6902261,-25.77165084,20,5,Forward fall when trying to sit down
-0.028,-0.816,-0.556,-23.9496444,-5.9014674,-2.9793816,45.37254402,-1.71314442,-25.83467622,20,5,Forward fall when trying to sit down
-0.052,-0.809,-0.559,-24.2361234,-5.0993262,-3.151269,45.13190166,-1.72460358,-25.8977016,20,5,Forward fall when trying to sit down
-0.07,-0.803,-0.576,-25.0955604,-4.5263682,-3.5523396,44.90271846,-1.74179232,-25.9549974,20,5,Forward fall when trying to sit down
-0.077,-0.795,-0.556,-24.7517856,-3.724227,-4.0680018,44.65634652,-1.74179232,-26.00656362,20,5,Forward fall when trying to sit down
-0.083,-0.782,-0.546,-25.8404058,-1.2032118,-4.4690724,44.39278584,-1.72460358,-26.05240026,20,5,Forward fall when trying to sit down
-0.084,-0.778,-0.558,-25.4393352,0.1145916,-4.5263682,44.13495474,-1.69595568,-26.08104816,20,5,Forward fall when trying to sit down
-0.075,-0.768,-0.532,-23.8923486,0.9740286,-4.583664,43.89431238,-1.6615782,-26.10969606,20,5,Forward fall when trying to sit down
-0.055,-0.763,-0.567,-24.5798982,2.1199446,-4.5263682,43.66512918,-1.62147114,-26.1268848,20,5,Forward fall when trying to sit down
-0.041,-0.764,-0.576,-24.8090814,3.4950438,-3.8961144,43.41302766,-1.5756345,-26.13261438,20,5,Forward fall when trying to sit down
-0.04,-0.755,-0.559,-24.8090814,4.4117766,-2.6356068,43.16092614,-1.52979786,-26.12115522,20,5,Forward fall when trying to sit down
